FILE,CELL,N_Q570,N_Q670,N_GFP,dose,normalized_Q570
20200715_DT40_RELAGFP_CD83_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_14,20,108,10,1,0.18518518518518517
20200715_DT40_RELAGFP_CD83_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_16,3,200,3,1,0.015
20200715_DT40_RELAGFP_CD83_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_17,42,229,9,1,0.18340611353711792
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_1,0,338,0,10,0
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_2,8,194,9,10,0.041237113402061855
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_3,24,82,16,10,0.2926829268292683
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_4,76,135,34,10,0.562962962962963
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_5,33,396,9,10,0.08333333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_6,10,175,0,10,0.05714285714285714
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_7,20,88,12,10,0.22727272727272727
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_8,7,210,9,10,0.03333333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_9,28,113,2,10,0.24778761061946902
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_10,6,146,4,10,0.0410958904109589
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_11,65,84,6,10,0.7738095238095238
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_12,17,146,13,10,0.11643835616438356
20200715_DT40_RELAGFP_CD83_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_13,15,81,5,10,0.18518518518518517
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_1,0,272,2,10,0
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_2,20,154,21,10,0.12987012987012986
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_3,17,321,27,10,0.0529595015576324
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_4,127,76,0,10,1.6710526315789473
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_6,18,103,19,10,0.17475728155339806
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_7,17,68,4,10,0.25
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_8,29,150,15,10,0.19333333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_9,22,94,23,10,0.23404255319148937
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_10,43,84,18,10,0.5119047619047619
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_11,38,311,29,10,0.12218649517684887
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_12,18,266,8,10,0.06766917293233082
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_13,7,93,13,10,0.07526881720430108
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_14,4,375,0,10,0.010666666666666666
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_15,0,195,0,10,0
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_16,84,155,19,10,0.5419354838709678
20200715_DT40_RELAGFP_CD83_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_17,37,188,4,10,0.19680851063829788
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_1,63,194,26,10,0.3247422680412371
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_2,47,107,32,10,0.4392523364485981
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_3,34,51,14,10,0.6666666666666666
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_4,74,100,8,10,0.74
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_5,12,129,12,10,0.09302325581395349
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_6,12,54,4,10,0.2222222222222222
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_7,29,138,34,10,0.21014492753623187
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_10,28,128,14,10,0.21875
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_11,6,105,16,10,0.05714285714285714
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_13,86,119,11,10,0.7226890756302521
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_15,66,101,27,10,0.6534653465346535
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_16,18,148,9,10,0.12162162162162163
20200715_DT40_RELAGFP_CD83_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_18,38,96,24,10,0.3958333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_1,70,56,2,10,1.25
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_2,5,222,16,10,0.02252252252252252
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_3,2,69,5,10,0.028985507246376812
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_4,47,262,24,10,0.17938931297709923
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_5,4,260,3,10,0.015384615384615385
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_6,30,255,33,10,0.11764705882352941
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_7,102,88,0,10,1.1590909090909092
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_9,2,76,17,10,0.02631578947368421
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_10,8,171,18,10,0.04678362573099415
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_13,82,146,38,10,0.5616438356164384
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_14,20,186,7,10,0.10752688172043011
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_15,24,150,17,10,0.16
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_16,6,145,22,10,0.041379310344827586
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_17,15,70,14,10,0.21428571428571427
20200715_DT40_RELAGFP_CD83_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_18,6,109,7,10,0.05504587155963303
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_1,11,115,23,10,0.09565217391304348
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_2,18,106,14,10,0.16981132075471697
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_3,34,162,16,10,0.20987654320987653
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_4,91,82,8,10,1.1097560975609757
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_5,75,37,11,10,2.027027027027027
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_7,4,215,0,10,0.018604651162790697
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_8,35,59,10,10,0.5932203389830508
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_9,29,126,24,10,0.23015873015873015
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_10,8,132,9,10,0.06060606060606061
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_11,54,118,17,10,0.4576271186440678
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_12,9,213,0,10,0.04225352112676056
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_13,14,168,7,10,0.08333333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_15,58,140,12,10,0.4142857142857143
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_16,19,123,5,10,0.15447154471544716
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_17,7,191,21,10,0.03664921465968586
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_18,65,134,9,10,0.48507462686567165
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_19,49,74,2,10,0.6621621621621622
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_20,48,73,9,10,0.6575342465753424
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_21,48,131,31,10,0.366412213740458
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_22,66,79,11,10,0.8354430379746836
20200715_DT40_RELAGFP_CD83_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_23,26,143,15,10,0.18181818181818182
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_1,54,180,40,10,0.3
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_3,52,104,15,10,0.5
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_4,38,97,21,10,0.3917525773195876
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_5,50,107,7,10,0.4672897196261682
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_6,11,163,11,10,0.06748466257668712
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_7,62,154,17,10,0.4025974025974026
20200715_DT40_RELAGFP_CD83_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_8,33,71,19,10,0.4647887323943662
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_1,32,58,13,10,0.5517241379310345
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_2,14,87,6,10,0.16091954022988506
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_3,16,108,17,10,0.14814814814814814
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_4,28,129,1,10,0.21705426356589147
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_5,14,65,9,10,0.2153846153846154
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_6,17,152,12,10,0.1118421052631579
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_7,4,103,3,10,0.038834951456310676
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_8,49,131,2,10,0.37404580152671757
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_9,42,117,7,10,0.358974358974359
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_10,90,142,16,10,0.6338028169014085
20200715_DT40_RELAGFP_CD83_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_11,51,72,9,10,0.7083333333333334
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_1,23,166,6,10,0.13855421686746988
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_2,8,118,20,10,0.06779661016949153
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_3,0,157,0,10,0
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_4,14,116,17,10,0.1206896551724138
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_5,69,173,20,10,0.3988439306358382
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_6,49,142,44,10,0.34507042253521125
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_7,172,64,10,10,2.6875
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_9,35,179,11,10,0.19553072625698323
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_10,20,176,12,10,0.11363636363636363
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_11,31,62,21,10,0.5
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_12,13,203,17,10,0.06403940886699508
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_13,78,91,17,10,0.8571428571428571
20200715_DT40_RELAGFP_CD83_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_15,12,189,24,10,0.06349206349206349
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_1,38,94,19,10,0.40425531914893614
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_2,81,96,1,10,0.84375
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_3,51,201,17,10,0.2537313432835821
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_4,19,30,11,10,0.6333333333333333
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_5,56,128,16,10,0.4375
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_6,12,113,16,10,0.10619469026548672
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_7,69,140,14,10,0.4928571428571429
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_8,2,165,15,10,0.012121212121212121
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_9,21,147,9,10,0.14285714285714285
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_10,10,192,11,10,0.052083333333333336
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_11,20,112,3,10,0.17857142857142858
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_12,60,109,9,10,0.5504587155963303
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_13,61,75,3,10,0.8133333333333334
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_14,18,90,11,10,0.2
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_15,25,167,19,10,0.1497005988023952
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_16,9,90,19,10,0.1
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_17,156,52,2,10,3
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_18,9,117,7,10,0.07692307692307693
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_19,0,134,2,10,0
20200715_DT40_RELAGFP_CD83_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_20,25,163,10,10,0.15337423312883436
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_1,9,137,26,10,0.06569343065693431
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_2,4,73,12,10,0.0547945205479452
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_3,4,258,2,10,0.015503875968992248
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_4,44,97,16,10,0.4536082474226804
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_5,6,121,21,10,0.049586776859504134
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_6,34,160,19,10,0.2125
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_7,27,141,17,10,0.19148936170212766
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_8,30,274,3,10,0.10948905109489052
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_9,44,90,15,10,0.4888888888888889
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_10,40,231,6,10,0.17316017316017315
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_11,13,116,6,10,0.11206896551724138
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_12,6,84,7,10,0.07142857142857142
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_13,8,141,11,10,0.05673758865248227
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_14,36,133,6,10,0.2706766917293233
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_15,32,74,11,10,0.43243243243243246
20200715_DT40_RELAGFP_CD83_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_16,31,134,16,10,0.23134328358208955
